species,id,ws,wd,date,depart,mass,mass_st,age
GHA,GHA_03,10.53635598,80.26980007,10/05/2018,0,3.6,-0.469534647,131
GHA,GHA_03,13.61302134,48.69338435,11/05/2018,0,3.6,-0.469534647,132
GHA,GHA_03,8.952638409,59.89663677,12/05/2018,0,3.6,-0.469534647,133
GHA,GHA_03,10.81732903,56.78912038,13/05/2018,0,3.6,-0.469534647,134
GHA,GHA_03,9.817677949,39.35119082,14/05/2018,0,3.6,-0.469534647,135
GHA,GHA_03,6.978847413,102.2306046,15/05/2018,0,3.6,-0.469534647,136
GHA,GHA_03,9.213502013,48.20818586,16/05/2018,0,3.6,-0.469534647,137
GHA,GHA_03,8.588587434,31.18440944,17/05/2018,0,3.6,-0.469534647,138
GHA,GHA_03,11.91291531,4.634001109,18/05/2018,0,3.6,-0.469534647,139
GHA,GHA_03,9.796959469,32.80288479,19/05/2018,0,3.6,-0.469534647,140
GHA,GHA_03,5.459941315,57.50639002,20/05/2018,0,3.6,-0.469534647,141
GHA,GHA_03,4.586311046,107.824411,21/05/2018,0,3.6,-0.469534647,142
GHA,GHA_03,8.808939649,151.4104878,22/05/2018,0,3.6,-0.469534647,143
GHA,GHA_03,5.694287922,125.3282326,23/05/2018,0,3.6,-0.469534647,144
GHA,GHA_03,4.702954181,11.17436737,24/05/2018,0,3.6,-0.469534647,145
GHA,GHA_03,8.12859841,95.65592122,25/05/2018,0,3.6,-0.469534647,146
GHA,GHA_03,8.999286959,108.3178251,26/05/2018,1,3.6,-0.469534647,147
GHA,GHA_01,10.61378649,126.6734268,04/05/2018,0,3.7,-0.263141482,125
GHA,GHA_01,12.46428241,89.04137634,05/05/2018,0,3.7,-0.263141482,126
GHA,GHA_01,14.54750781,72.44677684,06/05/2018,0,3.7,-0.263141482,127
GHA,GHA_01,10.95650435,71.53208382,07/05/2018,0,3.7,-0.263141482,128
GHA,GHA_01,12.30720123,92.02670613,08/05/2018,0,3.7,-0.263141482,129
GHA,GHA_01,10.27716429,82.48081323,09/05/2018,0,3.7,-0.263141482,130
GHA,GHA_01,10.53635598,80.26980007,10/05/2018,0,3.7,-0.263141482,131
GHA,GHA_01,13.61302134,48.69338435,11/05/2018,0,3.7,-0.263141482,132
GHA,GHA_01,8.952638409,59.89663677,12/05/2018,0,3.7,-0.263141482,133
GHA,GHA_01,10.81732903,56.78912038,13/05/2018,0,3.7,-0.263141482,134
GHA,GHA_01,9.817677949,39.35119082,14/05/2018,0,3.7,-0.263141482,135
GHA,GHA_01,6.978847413,102.2306046,15/05/2018,0,3.7,-0.263141482,136
GHA,GHA_01,9.213502013,48.20818586,16/05/2018,0,3.7,-0.263141482,137
GHA,GHA_01,8.588587434,31.18440944,17/05/2018,0,3.7,-0.263141482,138
GHA,GHA_01,11.91291531,4.634001109,18/05/2018,0,3.7,-0.263141482,139
GHA,GHA_01,9.796959469,32.80288479,19/05/2018,0,3.7,-0.263141482,140
GHA,GHA_01,5.459941315,57.50639002,20/05/2018,0,3.7,-0.263141482,141
GHA,GHA_01,4.586311046,107.824411,21/05/2018,0,3.7,-0.263141482,142
GHA,GHA_01,8.808939649,151.4104878,22/05/2018,0,3.7,-0.263141482,143
GHA,GHA_01,5.694287922,125.3282326,23/05/2018,1,3.7,-0.263141482,144
GHA,GHA_12,10.27716429,82.48081323,09/05/2018,0,3.55,-0.572731229,130
GHA,GHA_12,10.53635598,80.26980007,10/05/2018,0,3.55,-0.572731229,131
GHA,GHA_12,13.61302134,48.69338435,11/05/2018,0,3.55,-0.572731229,132
GHA,GHA_12,8.952638409,59.89663677,12/05/2018,0,3.55,-0.572731229,133
GHA,GHA_12,10.81732903,56.78912038,13/05/2018,0,3.55,-0.572731229,134
GHA,GHA_12,9.817677949,39.35119082,14/05/2018,0,3.55,-0.572731229,135
GHA,GHA_12,6.978847413,102.2306046,15/05/2018,0,3.55,-0.572731229,136
GHA,GHA_12,9.213502013,48.20818586,16/05/2018,0,3.55,-0.572731229,137
GHA,GHA_12,8.588587434,31.18440944,17/05/2018,0,3.55,-0.572731229,138
GHA,GHA_12,11.91291531,4.634001109,18/05/2018,0,3.55,-0.572731229,139
GHA,GHA_12,9.796959469,32.80288479,19/05/2018,0,3.55,-0.572731229,140
GHA,GHA_12,5.459941315,57.50639002,20/05/2018,0,3.55,-0.572731229,141
GHA,GHA_12,4.586311046,107.824411,21/05/2018,0,3.55,-0.572731229,142
GHA,GHA_12,8.808939649,151.4104878,22/05/2018,0,3.55,-0.572731229,143
GHA,GHA_12,5.694287922,125.3282326,23/05/2018,0,3.55,-0.572731229,144
GHA,GHA_12,4.702954181,11.17436737,24/05/2018,0,3.55,-0.572731229,145
GHA,GHA_12,8.12859841,95.65592122,25/05/2018,0,3.55,-0.572731229,146
GHA,GHA_12,8.999286959,108.3178251,26/05/2018,0,3.55,-0.572731229,147
GHA,GHA_12,13.67232643,109.1584207,27/05/2018,0,3.55,-0.572731229,148
GHA,GHA_12,10.56266468,60.13121098,28/05/2018,1,3.55,-0.572731229,149
GHA,GHA_16,10.27716429,82.48081323,09/05/2018,0,4.097225686,0.556705183,130
GHA,GHA_16,10.53635598,80.26980007,10/05/2018,0,4.097225686,0.556705183,131
GHA,GHA_16,13.61302134,48.69338435,11/05/2018,0,4.097225686,0.556705183,132
GHA,GHA_16,8.952638409,59.89663677,12/05/2018,0,4.097225686,0.556705183,133
GHA,GHA_16,10.81732903,56.78912038,13/05/2018,0,4.097225686,0.556705183,134
GHA,GHA_16,9.817677949,39.35119082,14/05/2018,0,4.097225686,0.556705183,135
GHA,GHA_16,6.978847413,102.2306046,15/05/2018,0,4.097225686,0.556705183,136
GHA,GHA_16,9.213502013,48.20818586,16/05/2018,0,4.097225686,0.556705183,137
GHA,GHA_16,8.588587434,31.18440944,17/05/2018,0,4.097225686,0.556705183,138
GHA,GHA_16,11.91291531,4.634001109,18/05/2018,0,4.097225686,0.556705183,139
GHA,GHA_16,9.796959469,32.80288479,19/05/2018,0,4.097225686,0.556705183,140
GHA,GHA_16,5.459941315,57.50639002,20/05/2018,0,4.097225686,0.556705183,141
GHA,GHA_16,4.586311046,107.824411,21/05/2018,0,4.097225686,0.556705183,142
GHA,GHA_16,8.808939649,151.4104878,22/05/2018,0,4.097225686,0.556705183,143
GHA,GHA_16,5.694287922,125.3282326,23/05/2018,0,4.097225686,0.556705183,144
GHA,GHA_16,4.702954181,11.17436737,24/05/2018,0,4.097225686,0.556705183,145
GHA,GHA_16,8.12859841,95.65592122,25/05/2018,0,4.097225686,0.556705183,146
GHA,GHA_16,8.999286959,108.3178251,26/05/2018,0,4.097225686,0.556705183,147
GHA,GHA_16,13.67232643,109.1584207,27/05/2018,0,4.097225686,0.556705183,148
